rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
468,5496.1787,4.0,0.35,0.9,0.58,0.0001,74.0,3384.838689,931.115284,131.115284,213.705688,58.920000,1.000000,10.230386,115.682042,0.394948,5.308624,0.000000,0.988016
469,5496.2728,5.1,0.35,1.05,0.45,9e-05,74.0,3387.700593,912.026139,112.026139,213.738712,58.960000,1.000000,10.322949,115.116652,0.388631,5.386850,0.000000,1.000167
470,5497.8544,4.8,0.43,0.75,0.39,0.00011,75.0,3426.951553,745.398853,54.601147,214.477188,59.380000,1.000000,10.894923,118.350127,0.359393,5.449069,0.000000,1.004987
471,5498.7148,5.1,0.27,0.75,0.45,0.00011,75.0,3430.706965,700.349502,99.650498,214.498274,59.440000,1.000000,11.164152,117.702688,0.304816,5.222315,0.000000,1.003238
472,5498.8775,4.8,0.43,0.75,0.39,0.0001,75.0,3426.951553,745.398853,54.601147,214.477188,59.380000,1.000000,10.894923,118.350127,0.359393,5.449069,0.000000,1.017776
473,5499.7343,5.1,0.27,0.75,0.45,0.0001,75.0,3430.706965,700.349502,99.650498,214.498274,59.440000,1.000000,11.164152,117.702688,0.304816,5.222315,0.000000,1.015982
474,5504.6011,4.0,0.35,0.9,0.58,6e-05,74.0,3384.838689,931.115284,131.115284,213.705688,58.920000,1.000000,10.230386,115.682042,0.394948,5.308624,0.000000,1.093296
475,5507.5368,3.5,0.78,1.15,0.38,0.00011,74.0,3415.493104,612.952782,187.047218,214.153412,59.260000,1.000000,11.652353,115.643860,0.287191,4.612683,0.000000,1.313609
476,5508.5454,3.5,0.78,1.15,0.38,0.0001,74.0,3415.493104,612.952782,187.047218,214.153412,59.260000,1.000000,11.652353,115.643860,0.287191,4.612683,0.000000,1.326216
477,5509.8240,3.5,0.78,1.15,0.38,9e-05,74.0,3415.493104,612.952782,187.047218,214.153412,59.260000,1.000000,11.652353,115.643860,0.287191,4.612683,0.000000,1.342199
478,5517.5707,4.8,0.35,0.75,0.39,9e-05,75.0,3427.670701,732.260034,67.739966,214.450177,59.380000,1.000000,10.969586,118.352859,0.355456,5.397344,0.000000,1.040572
479,5519.1360,2.9,0.62,1.45,0.32,0.00011,75.0,3420.304864,674.369852,125.630148,214.297731,59.260000,1.000000,11.395199,118.630814,0.320768,5.084971,0.000000,1.003565
480,5520.1541,2.9,0.62,1.45,0.32,0.0001,75.0,3420.304864,674.369852,125.630148,214.297731,59.260000,1.000000,11.395199,118.630814,0.320768,5.084971,0.000000,1.016291
481,5520.3130,3.5,0.7,1.45,0.26,0.00011,75.0,3416.727190,723.026542,76.973458,214.251031,59.220000,1.000000,11.109440,119.713638,0.322074,5.332785,0.000000,0.962892
482,5521.3328,3.5,0.7,1.45,0.26,0.0001,75.0,3416.727190,723.026542,76.973458,214.251031,59.220000,1.000000,11.109440,119.713638,0.322074,5.332785,0.000000,0.975640
483,5521.4479,2.9,0.62,1.45,0.32,9e-05,75.0,3420.304864,674.369852,125.630148,214.297731,59.260000,1.000000,11.395199,118.630814,0.320768,5.084971,0.000000,1.032463
484,5522.6290,3.5,0.7,1.45,0.26,9e-05,75.0,3416.727190,723.026542,76.973458,214.251031,59.220000,1.000000,11.109440,119.713638,0.322074,5.332785,0.000000,0.991842
485,5522.7277,4.8,0.35,0.75,0.39,0.00011,75.0,3428.130464,724.028965,75.971035,214.504711,59.400000,1.000000,11.015311,118.352859,0.352868,5.361394,0.000000,1.015069
486,5523.7502,4.8,0.35,0.75,0.39,0.0001,75.0,3428.130464,724.028965,75.971035,214.504711,59.400000,1.000000,11.015311,118.352859,0.352868,5.361394,0.000000,1.027850
487,5539.7971,3.2,0.35,1.3,0.45,0.0001,74.0,3395.001201,900.507522,100.507522,213.906715,59.000000,1.000000,10.207622,116.550497,0.349718,5.461481,0.000000,1.112279
488,5542.7574,3.5,0.78,1.45,0.26,0.00011,75.0,3421.898055,619.148364,180.851636,214.279549,59.280000,1.000000,11.725848,119.043928,0.312494,4.665937,0.000000,1.061487
489,5543.6841,4.8,0.27,0.75,0.39,9e-05,75.0,3428.867826,710.182462,89.817538,214.475907,59.400000,1.000000,11.097406,118.355526,0.349009,5.306692,0.000000,1.050954
490,5543.7734,3.5,0.78,1.45,0.26,0.0001,75.0,3421.898055,619.148364,180.851636,214.279549,59.280000,1.000000,11.725848,119.043928,0.312494,4.665937,0.000000,1.074186
491,5545.0643,3.5,0.78,1.45,0.26,9e-05,75.0,3421.898055,619.148364,180.851636,214.279549,59.280000,1.000000,11.725848,119.043928,0.312494,4.665937,0.000000,1.090323
492,5547.1676,3.2,0.7,0.9,0.45,6e-05,78.0,3503.025058,672.573573,127.426427,216.043465,60.080000,1.000000,11.022337,128.606151,0.292271,4.900908,0.000000,0.740968
493,5549.1377,4.8,0.27,0.75,0.39,0.00011,75.0,3429.314043,701.966933,98.033067,214.530234,59.420000,1.000000,11.145023,118.355526,0.346432,5.270860,0.000000,1.025449
494,5550.1596,4.8,0.27,0.75,0.39,0.0001,75.0,3429.314043,701.966933,98.033067,214.530234,59.420000,1.000000,11.145023,118.355526,0.346432,5.270860,0.000000,1.038223
495,5551.2522,4.5,0.27,0.9,0.51,0.00011,73.0,3404.804511,605.554616,194.445384,213.918885,59.200000,1.000000,11.709052,113.242332,0.307921,4.848418,0.000000,1.496846
496,5552.2540,4.5,0.27,0.9,0.51,0.0001,73.0,3404.804511,605.554616,194.445384,213.918885,59.200000,1.000000,11.709052,113.242332,0.307921,4.848418,0.000000,1.509367
497,5553.5201,4.5,0.27,0.9,0.51,9e-05,73.0,3404.804511,605.554616,194.445384,213.918885,59.200000,1.000000,11.709052,113.242332,0.307921,4.848418,0.000000,1.525194
498,5559.9952,4.5,0.35,0.9,0.51,0.00011,73.0,3404.927467,603.053138,196.946862,213.913375,59.200000,1.000000,11.725314,113.240185,0.307575,4.844243,0.000000,1.498908
499,5560.9969,4.5,0.35,0.9,0.51,0.0001,73.0,3404.927467,603.053138,196.946862,213.913375,59.200000,1.000000,11.725314,113.240185,0.307575,4.844243,0.000000,1.511430
500,5562.2631,4.5,0.35,0.9,0.51,9e-05,73.0,3404.927467,603.053138,196.946862,213.913375,59.200000,1.000000,11.725314,113.240185,0.307575,4.844243,0.000000,1.527257
501,5563.3723,3.5,0.78,1.45,0.38,0.00011,75.0,3426.772025,612.394842,187.605158,214.398408,59.360000,1.000000,11.763152,118.143962,0.309377,4.670241,0.000000,1.061290
502,5564.3863,3.5,0.78,1.45,0.38,0.0001,75.0,3426.772025,612.394842,187.605158,214.398408,59.360000,1.000000,11.763152,118.143962,0.309377,4.670241,0.000000,1.073965
503,5565.6740,3.5,0.78,1.45,0.38,9e-05,75.0,3426.772025,612.394842,187.605158,214.398408,59.360000,1.000000,11.763152,118.143962,0.309377,4.670241,0.000000,1.090061
504,5568.6864,4.5,0.43,0.9,0.51,0.00011,73.0,3405.049112,600.568876,199.431124,213.907891,59.200000,1.000000,11.741529,113.238046,0.307232,4.840096,0.000000,1.500957
505,5569.6880,4.5,0.43,0.9,0.51,0.0001,73.0,3405.049112,600.568876,199.431124,213.907891,59.200000,1.000000,11.741529,113.238046,0.307232,4.840096,0.000000,1.513478
506,5570.9542,4.5,0.43,0.9,0.51,9e-05,73.0,3405.049112,600.568876,199.431124,213.907891,59.200000,1.000000,11.741529,113.238046,0.307232,4.840096,0.000000,1.529305
507,5571.8951,3.2,0.35,0.9,0.32,0.0001,74.0,3422.242267,720.290394,79.709606,214.356354,59.300000,1.000000,10.859850,115.551757,0.318259,5.459888,0.000000,1.349513
508,5574.6996,4.5,0.27,0.75,0.51,0.00011,74.0,3393.064684,925.479110,125.479110,213.885159,59.020000,1.000000,10.206476,116.491099,0.384702,5.399327,0.000000,0.999434
509,5575.7189,4.5,0.27,0.75,0.51,0.0001,74.0,3393.064684,925.479110,125.479110,213.885159,59.020000,1.000000,10.206476,116.491099,0.384702,5.399327,0.000000,1.012175
510,5577.0101,4.5,0.27,0.75,0.51,9e-05,74.0,3393.064684,925.479110,125.479110,213.885159,59.020000,1.000000,10.206476,116.491099,0.384702,5.399327,0.000000,1.028315
511,5577.1860,2.9,0.62,1.45,0.32,0.00011,74.0,3416.893737,600.734280,199.265720,214.164243,59.260000,1.000000,11.739499,116.025509,0.297586,4.547272,0.000000,1.305720
512,5577.6810,3.5,0.7,1.45,0.38,0.00011,75.0,3426.912300,609.504609,190.495391,214.391659,59.360000,1.000000,11.782561,118.129629,0.308963,4.665417,0.000000,1.063608
513,5578.1919,2.9,0.62,1.45,0.32,0.0001,74.0,3416.893737,600.734280,199.265720,214.164243,59.260000,1.000000,11.739499,116.025509,0.297586,4.547272,0.000000,1.318294
514,5578.2616,2.9,0.7,1.45,0.32,0.00011,74.0,3416.904747,600.523192,199.476808,214.163786,59.260000,1.000000,11.740883,116.026339,0.297557,4.546924,0.000000,1.305897
515,5578.6949,3.5,0.7,1.45,0.38,0.0001,75.0,3426.912300,609.504609,190.495391,214.391659,59.360000,1.000000,11.782561,118.129629,0.308963,4.665417,0.000000,1.076282
516,5579.2675,2.9,0.7,1.45,0.32,0.0001,74.0,3416.904747,600.523192,199.476808,214.163786,59.260000,1.000000,11.740883,116.026339,0.297557,4.546924,0.000000,1.318472
517,5579.3378,2.9,0.78,1.45,0.32,0.00011,74.0,3416.915759,600.311990,199.688010,214.163329,59.260000,1.000000,11.742268,116.027168,0.297527,4.546576,0.000000,1.306075
518,5579.4673,2.9,0.62,1.45,0.32,9e-05,74.0,3416.893737,600.734280,199.265720,214.164243,59.260000,1.000000,11.739499,116.025509,0.297586,4.547272,0.000000,1.334236
519,5579.9826,3.5,0.7,1.45,0.38,9e-05,75.0,3426.912300,609.504609,190.495391,214.391659,59.360000,1.000000,11.782561,118.129629,0.308963,4.665417,0.000000,1.092378
520,5580.2983,3.2,0.35,0.9,0.32,6e-05,74.0,3422.242267,720.290394,79.709606,214.356354,59.300000,1.000000,10.859850,115.551757,0.318259,5.459888,0.000000,1.454552
521,5580.3437,2.9,0.78,1.45,0.32,0.0001,74.0,3416.915759,600.311990,199.688010,214.163329,59.260000,1.000000,11.742268,116.027168,0.297527,4.546576,0.000000,1.318649
522,5580.5429,2.9,0.7,1.45,0.32,9e-05,74.0,3416.904747,600.523192,199.476808,214.163786,59.260000,1.000000,11.740883,116.026339,0.297557,4.546924,0.000000,1.334414
523,5581.6191,2.9,0.78,1.45,0.32,9e-05,74.0,3416.915759,600.311990,199.688010,214.163329,59.260000,1.000000,11.742268,116.027168,0.297527,4.546576,0.000000,1.334591
524,5584.1411,3.2,0.78,1.15,0.32,0.00011,73.0,3425.609085,718.166225,81.833775,214.436338,59.380000,1.000000,10.954821,113.608545,0.337348,5.473661,0.000000,1.448899
525,5584.7997,3.2,0.7,0.9,0.58,0.0001,74.0,3394.964428,916.500046,116.500046,213.875409,59.000000,1.000000,10.147837,116.669130,0.375711,5.444247,0.000000,1.118220
526,5585.1421,3.2,0.78,1.15,0.32,0.0001,73.0,3425.609085,718.166225,81.833775,214.436338,59.380000,1.000000,10.954821,113.608545,0.337348,5.473661,0.000000,1.461411
527,5586.4092,3.2,0.78,1.15,0.32,9e-05,73.0,3425.609085,718.166225,81.833775,214.436338,59.380000,1.000000,10.954821,113.608545,0.337348,5.473661,0.000000,1.477250
528,5590.8955,4.5,0.35,0.75,0.51,0.00011,74.0,3392.805019,928.765036,128.765036,213.892607,59.020000,1.000000,10.194246,116.503950,0.385474,5.404818,0.000000,0.996701
529,5591.9149,4.5,0.35,0.75,0.51,0.0001,74.0,3392.805019,928.765036,128.765036,213.892607,59.020000,1.000000,10.194246,116.503950,0.385474,5.404818,0.000000,1.009442
530,5591.9858,3.5,0.62,1.45,0.38,0.00011,75.0,3427.051807,606.616982,193.383018,214.384900,59.360000,1.000000,11.802031,118.115238,0.308549,4.660598,0.000000,1.065924
531,5592.9997,3.5,0.62,1.45,0.38,0.0001,75.0,3427.051807,606.616982,193.383018,214.384900,59.360000,1.000000,11.802031,118.115238,0.308549,4.660598,0.000000,1.078598
532,5593.2062,4.5,0.35,0.75,0.51,9e-05,74.0,3392.805019,928.765036,128.765036,213.892607,59.020000,1.000000,10.194246,116.503950,0.385474,5.404818,0.000000,1.025584
533,5594.2873,3.5,0.62,1.45,0.38,9e-05,75.0,3427.051807,606.616982,193.383018,214.384900,59.360000,1.000000,11.802031,118.115238,0.308549,4.660598,0.000000,1.094693
534,5601.5444,4.5,0.27,0.75,0.45,0.00011,74.0,3411.781118,595.326565,204.673435,214.037336,59.240000,1.000000,11.868133,115.437212,0.316758,4.796228,0.000000,1.289410
535,5602.5565,4.5,0.27,0.75,0.45,0.0001,74.0,3411.781118,595.326565,204.673435,214.037336,59.240000,1.000000,11.868133,115.437212,0.316758,4.796228,0.000000,1.302062
536,5603.8392,4.5,0.27,0.75,0.45,9e-05,74.0,3411.781118,595.326565,204.673435,214.037336,59.240000,1.000000,11.868133,115.437212,0.316758,4.796228,0.000000,1.318095
537,5604.0502,3.2,0.35,0.9,0.45,0.0001,74.0,3419.943467,593.968474,206.031526,214.249370,59.320000,1.000000,11.754332,115.655587,0.281591,4.135425,0.000000,1.340381
538,5604.9703,3.2,0.78,1.3,0.26,0.00011,75.0,3429.864575,601.524156,198.475844,214.456696,59.360000,1.000000,11.699680,118.056259,0.290248,4.511812,0.000000,1.151402
539,5605.9861,3.2,0.78,1.3,0.26,0.0001,75.0,3429.864575,601.524156,198.475844,214.456696,59.360000,1.000000,11.699680,118.056259,0.290248,4.511812,0.000000,1.164100
540,5606.4949,4.5,0.43,0.75,0.51,0.00011,74.0,3392.544228,931.768067,131.768067,213.827469,59.000000,1.000000,10.185537,116.516685,0.386393,5.410315,0.000000,0.994302
541,5607.2779,3.2,0.78,1.3,0.26,9e-05,75.0,3429.864575,601.524156,198.475844,214.456696,59.360000,1.000000,11.699680,118.056259,0.290248,4.511812,0.000000,1.180247
542,5607.5146,4.5,0.43,0.75,0.51,0.0001,74.0,3392.544228,931.768067,131.768067,213.827469,59.000000,1.000000,10.185537,116.516685,0.386393,5.410315,0.000000,1.007048
543,5608.8065,4.5,0.43,0.75,0.51,9e-05,74.0,3392.544228,931.768067,131.768067,213.827469,59.000000,1.000000,10.185537,116.516685,0.386393,5.410315,0.000000,1.023196
544,5610.9943,4.8,0.43,0.9,0.51,0.0001,74.0,3388.291984,902.018257,102.018257,213.731186,58.960000,1.000000,10.353644,115.444245,0.390954,5.546473,0.000000,1.001389
545,5612.4361,3.2,0.35,0.9,0.45,6e-05,74.0,3419.943467,593.968474,206.031526,214.249370,59.320000,1.000000,11.754332,115.655587,0.281591,4.135425,0.000000,1.445205
546,5615.4385,4.5,0.27,0.75,0.45,0.00011,73.0,3398.200713,890.799269,90.799269,213.999202,59.100000,1.000000,10.176204,113.246218,0.359771,5.632800,0.000000,1.363008
547,5616.4470,4.5,0.27,0.75,0.45,0.0001,73.0,3398.200713,890.799269,90.799269,213.999202,59.100000,1.000000,10.176204,113.246218,0.359771,5.632800,0.000000,1.375614
548,5617.7227,4.5,0.27,0.75,0.45,9e-05,73.0,3398.200713,890.799269,90.799269,213.999202,59.100000,1.000000,10.176204,113.246218,0.359771,5.632800,0.000000,1.391560
549,5619.1437,5.1,0.43,1.05,0.45,0.00011,75.0,3432.483619,599.832820,200.167180,214.473428,59.460000,1.000000,11.816424,117.700191,0.310805,4.450633,0.000000,1.063951
550,5620.1566,5.1,0.43,1.05,0.45,0.0001,75.0,3432.483619,599.832820,200.167180,214.473428,59.460000,1.000000,11.816424,117.700191,0.310805,4.450633,0.000000,1.076612
551,5621.4425,5.1,0.43,1.05,0.45,9e-05,75.0,3432.483619,599.832820,200.167180,214.473428,59.460000,1.000000,11.816424,117.700191,0.310805,4.450633,0.000000,1.092687
552,5624.5951,5.1,0.35,0.75,0.39,0.0001,74.0,3393.015375,935.392317,135.392317,213.872287,59.020000,1.000000,10.167674,116.746943,0.357032,5.416431,0.000000,0.977128
553,5635.2656,5.1,0.35,1.05,0.45,0.00011,75.0,3432.626427,596.493791,203.506209,214.537978,59.480000,1.000000,11.836647,117.681368,0.310075,4.444728,0.000000,1.066404
554,5635.6086,5.1,0.35,0.75,0.39,0.00011,74.0,3392.680808,938.978489,138.978489,213.881821,59.020000,1.000000,10.153646,116.746943,0.358155,5.416431,0.000000,0.962955
555,5635.6574,3.2,0.7,0.9,0.32,6e-05,74.0,3420.929317,755.547930,44.452070,214.346686,59.280000,1.000000,10.665306,115.599659,0.331461,5.708065,0.000000,1.448660
556,5636.2781,5.1,0.35,1.05,0.45,0.0001,75.0,3432.626427,596.493791,203.506209,214.537978,59.480000,1.000000,11.836647,117.681368,0.310075,4.444728,0.000000,1.079060
557,5637.5636,5.1,0.35,1.05,0.45,9e-05,75.0,3432.626427,596.493791,203.506209,214.537978,59.480000,1.000000,11.836647,117.681368,0.310075,4.444728,0.000000,1.095128
558,5652.6885,5.1,0.27,1.05,0.45,0.00011,75.0,3432.768145,592.979921,207.020079,214.530388,59.480000,1.000000,11.860914,117.662481,0.309451,4.438828,0.000000,1.069211
559,5653.7010,5.1,0.27,1.05,0.45,0.0001,75.0,3432.768145,592.979921,207.020079,214.530388,59.480000,1.000000,11.860914,117.662481,0.309451,4.438828,0.000000,1.081867
560,5654.9864,5.1,0.27,1.05,0.45,9e-05,75.0,3432.768145,592.979921,207.020079,214.530388,59.480000,1.000000,11.860914,117.662481,0.309451,4.438828,0.000000,1.097935
561,5678.0674,3.2,0.7,0.9,0.58,6e-05,74.0,3394.343391,922.933275,122.933275,213.893040,59.000000,1.000000,10.122370,116.669130,0.379038,5.514375,0.000000,1.222045
562,5679.7867,3.5,0.78,1.45,0.32,0.00011,73.0,3419.646040,743.775007,56.224993,214.312086,59.300000,1.000000,10.786378,112.581615,0.340331,5.744393,0.000000,1.476185
563,5680.7864,3.5,0.78,1.45,0.32,0.0001,73.0,3419.646040,743.775007,56.224993,214.312086,59.300000,1.000000,10.786378,112.581615,0.340331,5.744393,0.000000,1.488681
564,5682.0513,3.5,0.78,1.45,0.32,9e-05,73.0,3419.646040,743.775007,56.224993,214.312086,59.300000,1.000000,10.786378,112.581615,0.340331,5.744393,0.000000,1.504492
565,5682.7812,3.5,0.62,1.15,0.38,0.00011,75.0,3402.607965,919.789466,119.789466,214.058801,59.060000,1.000000,10.208092,118.895712,0.383250,5.502814,0.000000,0.809181
566,5683.8076,3.5,0.62,1.15,0.38,0.0001,75.0,3402.607965,919.789466,119.789466,214.058801,59.060000,1.000000,10.208092,118.895712,0.383250,5.502814,0.000000,0.822012
567,5685.1113,3.5,0.62,1.15,0.38,9e-05,75.0,3402.607965,919.789466,119.789466,214.058801,59.060000,1.000000,10.208092,118.895712,0.383250,5.502814,0.000000,0.838309
568,5692.9683,3.5,0.7,1.15,0.38,0.00011,75.0,3402.449501,921.817570,121.817570,214.063443,59.060000,1.000000,10.200373,118.913644,0.383743,5.506235,0.000000,0.807526
569,5693.9948,3.5,0.7,1.15,0.38,0.0001,75.0,3402.449501,921.817570,121.817570,214.063443,59.060000,1.000000,10.200373,118.913644,0.383743,5.506235,0.000000,0.820358
570,5694.3926,5.1,0.43,0.9,0.51,0.00011,73.0,3372.537335,1054.727164,254.727164,213.504222,58.820000,1.000000,9.784419,113.910333,0.378572,5.087789,0.000000,1.120755
571,5695.2985,3.5,0.7,1.15,0.38,9e-05,75.0,3402.449501,921.817570,121.817570,214.063443,59.060000,1.000000,10.200373,118.913644,0.383743,5.506235,0.000000,0.836655
572,5695.4074,5.1,0.43,0.9,0.51,0.0001,73.0,3372.537335,1054.727164,254.727164,213.504222,58.820000,1.000000,9.784419,113.910333,0.378572,5.087789,0.000000,1.133440
573,5696.2916,5.1,0.35,0.9,0.51,0.00011,73.0,3372.502168,1055.111200,255.111200,213.505064,58.820000,1.000000,9.783396,113.909090,0.378663,5.088436,0.000000,1.120412
574,5696.6892,5.1,0.43,0.9,0.51,9e-05,73.0,3372.537335,1054.727164,254.727164,213.504222,58.820000,1.000000,9.784419,113.910333,0.378572,5.087789,0.000000,1.149463
575,5697.3064,5.1,0.35,0.9,0.51,0.0001,73.0,3372.502168,1055.111200,255.111200,213.505064,58.820000,1.000000,9.783396,113.909090,0.378663,5.088436,0.000000,1.133097
576,5698.1895,5.1,0.27,0.9,0.51,0.00011,73.0,3372.467014,1055.494970,255.494970,213.505906,58.820000,1.000000,9.782376,113.907845,0.378755,5.089084,0.000000,1.120069
577,5698.3994,4.5,0.43,1.05,0.39,0.00011,73.0,3410.604669,564.900066,235.099934,214.058088,59.280000,1.000000,12.001176,112.358426,0.267785,4.108756,0.000000,1.508476
578,5698.5883,5.1,0.35,0.9,0.51,9e-05,73.0,3372.502168,1055.111200,255.111200,213.505064,58.820000,1.000000,9.783396,113.909090,0.378663,5.088436,0.000000,1.149120
579,5699.2043,5.1,0.27,0.9,0.51,0.0001,73.0,3372.467014,1055.494970,255.494970,213.505906,58.820000,1.000000,9.782376,113.907845,0.378755,5.089084,0.000000,1.132755
580,5699.3991,4.5,0.43,1.05,0.39,0.0001,73.0,3410.604669,564.900066,235.099934,214.058088,59.280000,1.000000,12.001176,112.358426,0.267785,4.108756,0.000000,1.520971
581,5699.6028,3.2,0.62,1.15,0.26,0.00011,75.0,3433.644173,587.033870,212.966130,214.564560,59.440000,1.000000,11.851610,118.061430,0.277916,4.816501,0.000000,1.123750
582,5700.4861,5.1,0.27,0.9,0.51,9e-05,73.0,3372.467014,1055.494970,255.494970,213.505906,58.820000,1.000000,9.782376,113.907845,0.378755,5.089084,0.000000,1.148778
583,5700.6198,3.2,0.62,1.15,0.26,0.0001,75.0,3433.644173,587.033870,212.966130,214.564560,59.440000,1.000000,11.851610,118.061430,0.277916,4.816501,0.000000,1.136463
584,5700.6626,4.5,0.43,1.05,0.39,9e-05,73.0,3410.604669,564.900066,235.099934,214.058088,59.280000,1.000000,12.001176,112.358426,0.267785,4.108756,0.000000,1.536766
585,5701.8891,4.8,0.27,1.05,0.45,0.00011,74.0,3382.683968,976.211271,176.211271,213.686776,58.900000,1.000000,10.076119,116.306985,0.381296,5.357291,0.000000,0.928735
586,5701.9130,3.2,0.62,1.15,0.26,9e-05,75.0,3433.644173,587.033870,212.966130,214.564560,59.440000,1.000000,11.851610,118.061430,0.277916,4.816501,0.000000,1.152628
587,5702.9081,4.8,0.27,1.05,0.45,0.0001,74.0,3382.683968,976.211271,176.211271,213.686776,58.900000,1.000000,10.076119,116.306985,0.381296,5.357291,0.000000,0.941472
588,5703.1671,3.5,0.78,1.15,0.38,0.00011,75.0,3402.290585,923.847150,123.847150,214.068090,59.060000,1.000000,10.192692,118.931493,0.384237,5.509659,0.000000,0.805870
589,5704.1936,3.5,0.78,1.15,0.38,0.0001,75.0,3402.290585,923.847150,123.847150,214.068090,59.060000,1.000000,10.192692,118.931493,0.384237,5.509659,0.000000,0.818702
590,5704.1981,4.8,0.27,1.05,0.45,9e-05,74.0,3382.683968,976.211271,176.211271,213.686776,58.900000,1.000000,10.076119,116.306985,0.381296,5.357291,0.000000,0.957597
591,5704.4763,3.5,0.7,1.15,0.38,0.00011,74.0,3417.919859,573.981317,226.018683,214.194847,59.300000,1.000000,11.922861,115.643192,0.278986,4.608707,0.000000,1.332437
592,5705.4840,3.5,0.7,1.15,0.38,0.0001,74.0,3417.919859,573.981317,226.018683,214.194847,59.300000,1.000000,11.922861,115.643192,0.278986,4.608707,0.000000,1.345033
593,5705.4975,3.5,0.78,1.15,0.38,9e-05,75.0,3402.290585,923.847150,123.847150,214.068090,59.060000,1.000000,10.192692,118.931493,0.384237,5.509659,0.000000,0.835000
