t,x,y,z,vx,vy,vz,crosswind_y,heading_deg,speed_3d
16.139999999999745,76.099625250261,91.89109596550823,2082.4574092363787,30.267344986914544,7.3950275347274825,178.9632401504002,7.446708313284511,13.729736152157951,181.6552777376041
16.159999999999744,76.70497214999929,92.03900098141622,2086.0366740393865,29.702657205649302,7.395250795399904,179.327514627446,7.445768596641534,13.981014187000081,181.9211232426296
16.179999999999744,77.29902529411228,92.18691036003078,2089.6232243319355,28.953332372237984,7.395468930727993,179.52071068071166,7.4448270063290725,14.328532405829801,181.9908623515764
16.199999999999743,77.87809194155705,92.33482399921023,2093.2136385455497,28.080531281818338,7.395681958972346,179.57166926581968,7.44388444080828,14.755142418069747,181.90436155194402
16.219999999999743,78.43970256719341,92.48274179724221,2096.8050719308662,27.153592374030975,7.395889901599546,179.54984977845626,7.442941646972373,15.236193466726162,181.7420295961224
16.239999999999743,78.98277441467403,92.63066365287547,2100.3960689264354,26.244544824235742,7.396092781663021,179.54569602339188,7.4419990069347355,15.738605003478236,181.6043371783574
16.259999999999742,79.50766531115875,92.7785894653096,2103.986982846903,25.424430384588376,7.396290621706654,179.6456136901689,7.441056427943133,16.22038628426321,181.58648984288155
16.279999999999742,80.01615391885052,92.92651913414501,2107.5798951207066,24.76038165370854,7.396483441771321,179.90768727524713,7.440113363676524,16.632069648578902,181.7541207446748
16.29999999999974,80.5113615519247,93.07445255930631,2111.1780488662116,24.31172839022684,7.396671258064748,180.34356297896034,7.4391689630047,16.92201183122651,182.12515364706292
16.31999999999974,80.99759611972922,93.2223896409605,2114.784920125791,24.124038647629153,7.3968540827100195,180.91080258310447,7.438222313808408,17.046459657666446,182.66198614450738
16.33999999999974,81.48007689268181,93.37033027945539,2118.403136177453,24.210822691202797,7.397031924744332,181.52020208979206,7.437272726871872,16.989266056308203,183.27701378896234
16.35999999999974,81.96429334650587,93.51827437529924,2122.0335402192486,24.571209363421577,7.397204792193139,182.0563255499157,7.436319981291493,16.754511707574764,183.85583657054684
16.37999999999974,82.4557175337743,93.66622182919404,2125.674666730247,25.178003303120985,7.397372694740522,182.4035646925082,7.4353644620529025,16.372945879477065,184.28161434513996
16.39999999999974,82.95927759983672,93.81417254212187,2129.322738024097,25.983682917614146,7.397535646391216,182.47776943501984,7.434407160807315,15.891614700458067,184.4668307571391
16.41999999999974,83.47895125818901,93.96212641546974,2132.972293412797,26.931168332086035,7.397693667393964,182.25083713015744,7.433449510652237,15.3596797442707,184.37836460379762
16.43999999999974,84.01757462483073,94.11008335116698,2136.6173101554004,27.96504053456073,7.397846784861866,181.76061564100712,7.432493091917057,14.817549658265262,184.04807259884532
16.459999999999738,84.57687543552194,94.25804325180432,2140.2525224682204,29.038624725392445,7.397995031867128,181.10347915794458,7.431539286057958,14.292852752896355,183.56590701855768
16.479999999999738,85.1576479300298,94.40600602070809,2143.8745920513793,30.11453132666857,7.398138445188744,180.41259588385802,7.430588968597951,13.802332798626969,183.05824811526887
16.499999999999737,85.75993855656317,94.55397156195251,2147.4828439690564,31.15934655440245,7.398277062221083,179.82852334808723,7.429642316174851,13.356619239035496,182.6579787218185
16.519999999999737,86.38312548765121,94.70193978030703,2151.079414436018,32.135630350491816,7.398410917726149,179.4692742287873,7.42869876791787,12.964983075875548,182.4737121185916
16.539999999999736,87.02583809466105,94.84991058112945,2154.6687999205938,32.99552369540146,7.398540041121248,179.40544858912088,7.4277571438852315,12.638308218071678,182.56439401520103
16.559999999999736,87.68574856856908,94.99788387022691,2158.256908892376,33.67992389637616,7.398664454873638,179.64440952930363,7.426815893937213,12.389699941658838,182.92400439667196
16.579999999999735,88.35934704649661,95.14585955371416,2161.849797082962,34.13546892760137,7.3987841743622775,180.12210067677677,7.425873429564411,12.229556958338707,183.47736481206869
16.599999999999735,89.04205642504864,95.29383753790194,2165.4522390964976,34.30858777674068,7.398899209388743,180.7287682650457,7.424928498559022,12.169874755176869,184.1051617509558
16.619999999999735,89.72822818058346,95.44181772923665,2169.0668144617985,34.16752309919388,7.399009566735945,181.32622904082137,7.423980424661835,12.21878970536913,184.66555259567772
16.639999999999734,90.41157864256733,95.58980003430406,2172.6933390426148,33.712315233579396,7.399115253371213,181.7840692536734,7.423029256569685,12.378893795153777,185.03165928933686
16.659999999999734,91.08582494723892,95.73778435989317,2176.329020427688,32.97688562062899,7.399216279455311,182.01556596025156,7.422075727030021,12.646340193536862,185.12668537684374
16.679999999999733,91.7453626596515,95.88577061309975,2179.969331746893,32.023240415272255,7.399312660329262,182.00173944423702,7.421121023534967,13.010471888800522,184.9455890668052
16.699999999999733,92.38582746795694,96.03375870143832,2183.609366535778,30.931287647602403,7.399404416928669,181.7955261118758,7.420166432921912,13.453507257433381,184.5565199486534
16.719999999999732,93.00445322090899,96.18174853292905,2187.2452770580157,29.788748458451458,7.3994915745365715,181.50521202818865,7.41921296417932,13.949869569158228,184.08222077017717
16.739999999999732,93.60022819007801,96.32974001613434,2190.8753812985797,28.68411932686631,7.399574160264822,181.26307216693365,7.41826105822988,14.46508919434769,183.6677264265722
